Id,Song Name,Artist Name,Channel_name,View,Like,Subscriber,Hashtag,Most view per day,Highest rank,Most-view-date,Charted-duration,Popularity Score (Spotify),Duration,Country,Publish_time,Release Date (Spotify),Genre,spotify_id,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
ksY3wb4vtlA,Jugnu,Badshah,Badshah,360794260.0,2731359.0,7280000.0,3.0,6086075,2.0,2021-10-26,23.0,74,0:03:55,IN,2021-10-26 05:30:13,2021-10-26,"pop r&b, pop rap, r&b, southern hip hop, trap, urban contemporary",2NTVtNcpC0i1R7LVGaCZCF,230400.0,0.716,0.803,10.0,-5.14,0.0,0.0445,0.03,0.0,0.0817,0.325,124.961,4.0
IvPT2QuCIOA,Middle,DJ Snake,DJSnakeVEVO,360627161.0,3045323.0,6460000.0,0.0,744889,157.0,2016-06-04,12.0,77,0:05:01,,2016-03-16 15:00:00,2016-08-05,,0g5EKLgdKvNlln7TNqBByK,220573.0,0.583,0.695,9.0,-5.336,1.0,0.0423,0.0141,0.0,0.0527,0.224,104.879,4.0
cBClD7jylos,Em Gì Ơi,ICM,ICM Entertainment,359886328.0,2155060.0,4890000.0,3.0,1738605,27.0,2019-10-05,10.0,34,0:04:47,VN,2019-10-05 13:00:10,2019-10-25,"desi hip hop, desi trap, filmi, modern bollywood",4rIUb0tgGGbofgjXGle6if,246384.0,0.794,0.796,7.0,-8.218,0.0,0.0351,0.0938,0.0,0.08,0.738,128.022,4.0
nxvm4P0jFKY,No Love,August Alsina,AugustAlsinaVEVO,360060968.0,1726683.0,1270000.0,0.0,1077956,32.0,2014-11-14,7.0,64,0:04:48,,2014-09-15 22:00:04,2014-08-05,"dance pop, edm, electronic trap, pop, pop dance",7ewfvLrlI0VNht4vEnoTMh,276080.0,0.462,0.615,0.0,-7.982,0.0,0.153,0.00543,0.0,0.856,0.344,130.967,4.0
bESWkKFsKZE,Khoya Hain,Neeti Mohan,Zee Music Company,360502374.0,1791793.0,102000000.0,1.0,941232,190.0,2020-08-11,1.0,11,0:03:40,IN,2017-05-29 07:26:32,2018-09-12,"filmi, modern bollywood",61oEpy6prYHrlOe0dGEJcE,331947.0,0.634,0.595,0.0,-9.0,0.0,0.0409,0.411,0.000162,0.0911,0.518,153.95,4.0
pBkHHoOIIn8,Feel It Still,Portugal. The Man,Portugal. The Man,359923287.0,2855360.0,746000.0,6.0,880699,21.0,2017-12-31,25.0,82,0:02:51,US,2017-03-06 21:29:32,2017-06-16,"indie rock, indietronica, modern alternative rock, modern rock",6QgjcU0zLnzq5OrUoSZ3OK,163253.0,0.801,0.795,1.0,-5.115,0.0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4.0
3Ftud32GEn0,Elegí,Rauw Alejandro,Rauw Alejandro,360491200.0,1972153.0,13300000.0,4.0,1885047,40.0,2020-03-28,19.0,73,0:03:17,PR,2020-03-26 22:00:11,2020-03-26,"dance pop, pop",50ZC4PM7hywH27RcCfViau,197721.0,0.824,0.631,0.0,-2.791,1.0,0.0809,0.237,0.000116,0.0531,0.678,171.965,4.0
JePnQ1gSagc,Together,Marshmello,Marshmello,360236193.0,3773044.0,56700000.0,3.0,2213510,58.0,2018-11-16,4.0,48,0:03:48,US,2018-11-14 15:00:02,2018-06-22,"cali rap, hip hop, pop rap, rap, southern hip hop, trap",6kwH41LJ6hfxlGn2c4oh6Y,246761.0,0.567,0.703,10.0,-2.08,0.0,0.0311,0.00114,0.921,0.101,0.309,142.019,4.0
7hPMmzKs62w,Bitch I'm Madonna,Madonna,MADONNAVEVO,359392263.0,2722144.0,1000000.0,0.0,3742103,10.0,2015-06-19,20.0,61,0:04:03,,2015-06-18 07:00:01,2015-03-10,,2bZMOs3RjmhhGca6MEzjyl,227480.0,0.722,0.63,3.0,-5.784,0.0,0.132,0.0485,0.000294,0.179,0.519,150.023,4.0
AjLnRjx7rgM,Gurti (Sukham Dhillon),DHILLON SAAB,Geet MP3,359790435.0,2185845.0,34700000.0,0.0,5074013,36.0,2018-08-26,2.0,6,0:03:18,IN,2018-08-26 12:30:25,2021-05-05,"puerto rican pop, reggaeton, trap latino, urbano latino",3YyabP1qYCSIlGlvMqDjjc,133112.0,0.802,0.746,10.0,-7.23,0.0,0.044,0.0784,0.0,0.119,0.489,100.005,4.0
oG08ukJPtR8,Love Never Felt So Good,Michael Jackson,michaeljacksonVEVO,359480230.0,2202380.0,8050000.0,0.0,3353521,12.0,2014-05-15,19.0,73,0:04:07,,2014-05-14 13:00:04,2014-05-09,"haryanvi hip hop, haryanvi pop",48td6xvpokdYwvbl3JIiXP,246027.0,0.775,0.719,7.0,-6.212,0.0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,4.0
AMQIiEea12A,Pickup,Khasa Aala Chahar,Nav Haryanvi,359588372.0,2676939.0,9700000.0,6.0,987672,109.0,2022-07-11,4.0,36,0:04:05,IN,2021-03-15 04:30:07,2023-11-17,"r&b, soul",7Djhk1bh8RYAGEqr0oenT1,171818.0,0.803,0.955,10.0,-2.257,1.0,0.0524,0.0708,5.25e-06,0.0511,0.772,109.946,4.0
eXvBjCO19QY,Changes,2Pac,2PacVEVO,359495011.0,2763977.0,2060000.0,3.0,335500,21.0,2021-04-10,25.0,77,0:04:31,,2011-07-05 07:00:00,1998-01-01,"g funk, gangster rap, hip hop, rap, west coast rap",1ofhfV90EnYhEr7Un2fWiv,268827.0,0.865,0.665,7.0,-6.289,1.0,0.073,0.0453,0.0,0.224,0.331,111.113,4.0
FnjexNf7Pdo,Tapão Na Raba,Raí Saia Rodada,Raí Saia Rodada,359573614.0,2523690.0,4280000.0,0.0,1025241,76.0,2021-02-10,4.0,64,0:03:30,BR,2021-02-10 23:00:17,2021-01-22,,58pgi1RpcU2fVJsxhm7BIr,175047.0,0.808,0.796,1.0,-3.169,1.0,0.0305,0.462,0.000269,0.155,0.799,128.048,4.0
vWVa-u8K0IE,Un Ratito Más - SECRET VERSION,SOLO VERSIONS,Bryant Myers,358484528.0,1912976.0,8820000.0,0.0,964469,165.0,2017-09-09,3.0,21,0:04:42,PR,2017-05-08 15:52:31,2023-10-27,"arrocha, forro",1PyXhmxQm5a0YPh03Kru4k,262931.0,0.405,0.573,8.0,-7.512,1.0,0.115,0.215,0.0,0.118,0.466,95.145,5.0
fSOpiZo1BAA,Woman Like Me (feat. Nicki Minaj),Little Mix,littlemixVEVO,359278077.0,3515684.0,7650000.0,5.0,4660608,10.0,2018-10-28,12.0,68,0:03:49,,2018-10-25 23:01:00,2018-11-16,"girl group, pop, talent show, uk pop",222B3aljXx6fFwKmFjuBED,229720.0,0.754,0.854,5.0,-3.449,0.0,0.0608,0.177,0.0,0.0808,0.8,75.002,4.0
9Ht5RZpzPqw,All The Small Things,blink-182,blink182VEVO,359189599.0,1719798.0,1200000.0,3.0,252173,21.0,2023-06-17,25.0,84,0:02:51,,2009-06-16 23:16:07,1999-06-01,"detroit hip hop, hip hop, rap",2m1hi0nfMR9vdGC8UcrnwU,167067.0,0.434,0.897,0.0,-4.918,1.0,0.0488,0.0103,0.0,0.612,0.684,148.726,4.0
JByDbPn6A1o,Space Bound,Eminem,EminemVEVO,358538577.0,2377033.0,24700000.0,5.0,1786572,17.0,2011-06-29,2.0,72,0:04:25,,2011-06-27 07:00:00,2010-06-18,"speedrun, video game music",0sHW1jXe6Sou3437gJQNGA,278640.0,0.668,0.886,0.0,-3.474,1.0,0.117,0.0417,0.0,0.459,0.503,142.002,4.0
_WmvVJ43RoM,Cuaderno,Pachu,Dalex,358707021.0,1901436.0,6290000.0,3.0,1230720,21.0,2022-07-14,25.0,13,0:04:56,US,2019-06-07 21:58:48,2019-09-29,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk",2JeByquvPQtiIRYkGRLabE,264307.0,0.682,0.784,11.0,-6.847,0.0,0.111,0.0771,0.0,0.317,0.569,101.984,4.0
fB8TyLTD7EE,RISE,League of Legends,League of Legends,358741687.0,3084188.0,15200000.0,0.0,256710,21.0,2022-09-22,25.0,77,0:03:31,US,2018-09-26 13:00:06,2018-09-28,,69Sy7207dnixZ6w7RSV9Kb,192881.0,0.459,0.663,8.0,-5.939,0.0,0.1,0.0169,0.0,0.0621,0.412,176.791,4.0
YmXJp4RtBCM,Proper Patola,Badshah,Sony Music India,358451329.0,2011093.0,58700000.0,3.0,7781585,31.0,2018-10-03,7.0,73,0:03:01,IN,2018-10-03 14:35:59,2018-10-03,"desi hip hop, desi trap, filmi, modern bollywood",39ujbBjTwwqUFySaCYDMMT,178605.0,0.77,0.824,1.0,-6.491,0.0,0.0851,0.485,0.0,0.318,0.49,172.006,4.0
E07s5ZYygMg,Watermelon Sugar,Harry Styles,HarryStylesVEVO,358450689.0,6292132.0,3070000.0,3.0,8254276,7.0,2020-05-19,16.0,88,0:03:09,US,2020-05-18 16:00:11,2019-12-13,pop,6UelLqGlWMcVH1E5c4H7lY,174000.0,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,4.0
3KL9mRus19o,No Diggity,Blackstreet,BlackstreetVEVO,358250715.0,2085139.0,452000.0,3.0,219232,21.0,2021-12-31,25.0,80,0:04:31,,2009-10-09 03:19:45,1996-09-09,"folk-pop, metropopolis, modern rock, stomp and holler",6MdqqkQ8sSC0WB4i8PyRuQ,304600.0,0.867,0.646,1.0,-4.674,0.0,0.288,0.303,0.0,0.279,0.67,88.634,4.0
ghb6eDopW8I,Little Talks,Of Monsters and Men,OfMonstersAndMenVEVO,358106649.0,2277282.0,862000.0,0.0,256808,67.0,2013-01-26,5.0,82,0:04:15,,2012-02-02 08:00:00,2012-01-01,"boy band, contemporary r&b, new jack swing, r&b",2ihCaVdNZmnHZWt0fvAM7B,266600.0,0.457,0.757,1.0,-5.177,1.0,0.032,0.0206,0.0,0.146,0.417,102.961,4.0
PPgZXMYlSXg,La Boca,Mau y Ricky,MauyRickyVEVO,357995081.0,1468509.0,505000.0,3.0,1376307,113.0,2019-05-03,9.0,69,0:03:40,US,2019-05-03 03:50:31,2019-05-03,"latin pop, pop venezolano, reggaeton, urbano latino",0UQwlF2pRkr1lMN6kNNUj3,206279.0,0.618,0.795,2.0,-1.8,1.0,0.113,0.0655,0.0,0.309,0.76,185.901,4.0
cPW9Y94BJI0,Cuando Vuelvas,Felipe Peláez,FelipePelaezVEVO,358234975.0,1123625.0,567000.0,0.0,1878052,92.0,2017-07-14,16.0,37,0:04:06,,2017-07-14 07:00:03,2009-10-20,karaoke,2TmkFa4oqQbTXhvxRE2NT8,293067.0,0.683,0.727,4.0,-4.195,1.0,0.0694,0.0736,0.0,0.157,0.873,75.989,4.0
vb8wloc4Xpw,Mamiii (Made Popular By Becky G & KAROL G) [Karaoke Version],Party Tyme Karaoke,BeckyGVEVO,358047903.0,3017991.0,6250000.0,3.0,4872179,6.0,2022-02-11,21.0,2,0:03:48,,2022-02-10 23:00:19,2022-11-25,"colombian pop, vallenato, vallenato moderno",195KeC2OEjFbSaPoewvZrL,227822.0,0.788,0.524,11.0,-9.867,0.0,0.271,0.00025,0.839,0.126,0.439,94.011,4.0
DPIv7awI-1A,Medusa,Jhayco,JhayCortezVEVO,357067282.0,2203917.0,221000.0,4.0,3181133,30.0,2020-02-05,21.0,68,0:05:04,,2020-02-05 05:00:04,2020-02-05,"reggaeton, trap latino, urbano latino",3qM0vBxIe4VUbK0Z0smuVP,305333.0,0.886,0.604,0.0,-7.293,1.0,0.208,0.194,3.15e-06,0.107,0.383,98.023,4.0
vN_7VqXe_0U,Tere Ishq Mein,Ayesha Omar,T-Series,356950145.0,878957.0,254000000.0,0.0,741000,174.0,2020-12-19,4.0,13,0:05:47,IN,2011-05-30 13:30:28,2022-09-23,pakistani pop,7ptc9CxATbqs3N2JrGJAKj,252903.0,0.448,0.451,4.0,-9.013,1.0,0.032,0.665,5.7e-06,0.104,0.323,92.988,4.0
_7urWiVOLcc,Malemolência,Dynho Alves,Canal KondZilla,357283868.0,2686538.0,66800000.0,6.0,1108995,128.0,2019-05-18,17.0,57,0:02:38,BR,2018-12-19 21:00:03,2018-10-31,"brega funk, funk carioca",0ZTr6t4E5UurJE9oRYocbk,135053.0,0.829,0.64,6.0,-5.537,0.0,0.231,0.553,0.000214,0.131,0.848,160.027,4.0
YFfEFbC9_XQ,Vachinde,"Madhu Priya, Ramky",Aditya Music India,356839107.0,1005622.0,29500000.0,15.0,1715307,177.0,2017-09-23,2.0,57,0:04:43,IN,2017-09-23 07:20:58,2017-06-30,,7KkaBto4aewGt8wl6q6wxH,324546.0,0.825,0.786,0.0,-4.5,1.0,0.12,0.352,0.0,0.0872,0.901,102.98,4.0
yFFL1we4j_Y,Mill Lo Na,Guri,Geet MP3,357252959.0,2170279.0,34700000.0,0.0,2387888,114.0,2018-02-26,3.0,51,0:03:01,IN,2018-02-26 12:30:02,2019-02-22,"desi hip hop, doujin, punjabi pop",34cA2DaxED8I2T9aO8XPxs,169412.0,0.823,0.683,4.0,-4.632,0.0,0.0566,0.00754,0.0,0.0941,0.367,101.978,4.0
hPC2Fp7IT7o,Broken,Seether,SeetherVEVO,357641768.0,2220608.0,601000.0,5.0,205509,21.0,2019-05-10,25.0,72,0:04:23,,2009-12-02 10:05:21,2004-01-01,"alternative metal, nu metal, post-grunge, south african rock",507bYMYfbm6sUS9iEAaeSd,258333.0,0.448,0.61,3.0,-2.695,0.0,0.0342,0.0102,0.000491,0.135,0.214,123.762,4.0
zKCrSN9oXgQ,Ayo,Chris Brown,ChrisBrownVEVO,356808791.0,2427506.0,11900000.0,3.0,1568429,72.0,2015-02-03,17.0,74,0:06:01,,2015-02-03 08:00:00,2015-02-24,"desi hip hop, desi pop, desi trap, hindi hip hop",0k6DnZMLoEUH8NGD5zh2SE,225227.0,0.823,0.563,6.0,-5.095,1.0,0.0443,0.0399,0.0,0.0851,0.682,98.031,4.0
mOKqNxN4jWM,Middle,DJ Snake,DJSnakeVEVO,356811810.0,2100902.0,6460000.0,3.0,1007183,91.0,2016-06-04,19.0,77,0:03:41,,2015-10-16 04:00:00,2016-08-05,"desi pop, filmi, modern bollywood",0g5EKLgdKvNlln7TNqBByK,220573.0,0.583,0.695,9.0,-5.336,1.0,0.0423,0.0141,0.0,0.0527,0.224,104.879,4.0
ReXw6TOnUOc,All Black,Raftaar,T-Series,356823298.0,2354566.0,254000000.0,1.0,457704,21.0,2022-07-12,25.0,63,0:03:46,IN,2015-10-10 05:25:39,2015-10-10,"dance pop, edm, electronic trap, pop, pop dance",7n6AQKpZUGiJM2auF3yuDY,218146.0,0.813,0.734,10.0,-5.464,0.0,0.0577,0.072,0.0,0.118,0.652,107.967,4.0
uKHlnmepnNA,Nayan,Dhvani Bhanushali,T-Series,356769227.0,3559200.0,254000000.0,0.0,854424,125.0,2022-07-12,4.0,62,0:05:59,IN,2020-12-08 05:34:36,2020-12-08,"r&b, rap",2KrrAi2smn5Fa7sy7TxrKg,254932.0,0.598,0.678,2.0,-4.645,1.0,0.0378,0.381,5.63e-05,0.0986,0.363,91.084,4.0
6g6g2mvItp4,Misery,Maroon 5,Maroon5VEVO,356756872.0,1204966.0,14400000.0,3.0,287333,21.0,2015-03-19,25.0,40,0:03:34,US,2010-07-01 02:14:06,2010-01-01,"dance pop, miami hip hop, pop, pop rap",66zHUNLpXsG6rRL3yeAYSj,216200.0,0.703,0.81,4.0,-4.874,0.0,0.0424,0.000315,0.0,0.216,0.726,102.978,4.0
F8Cg572dafQ,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,Flo Rida,356743292.0,2815248.0,5590000.0,0.0,945559,44.0,2015-06-20,36.0,72,0:03:41,,2014-12-25 01:01:28,2015-04-07,"complextro, edm, german techno, pop, pop dance",26rdOwwjC2UnweK3xeS58u,190186.0,0.657,0.827,5.0,-4.036,1.0,0.0734,0.000704,0.00534,0.065,0.69,145.889,4.0
IxxstCcJlsc,Clarity (feat. Foxes) - Tiësto Remix,Zedd,ZEDDVEVO,356676606.0,2470236.0,3610000.0,0.0,264503,91.0,2013-09-28,5.0,46,0:04:36,,2013-01-11 11:00:12,2013-06-11,"classic pakistani pop, filmi, indian fusion, pakistani folk, qawwali, sufi, world",4jIQ0wouzKHbi1fYHORIN0,322107.0,0.591,0.924,5.0,-4.724,0.0,0.0465,0.00231,0.00435,0.391,0.275,128.175,4.0
DnGdoEa1tPg,Lonely Day,8-Bit Misfits,systemofadownVEVO,356191379.0,2195505.0,2750000.0,4.0,225013,21.0,2019-03-08,25.0,6,0:02:52,,2009-10-03 07:35:20,2018-06-29,pop,1nQ3DYTtMT4t8HPtUU3J3P,176745.0,0.413,0.827,11.0,-4.966,1.0,0.0393,0.000672,0.821,0.216,0.272,109.973,3.0
cwLRQn61oUY,Confident,Demi Lovato,DemiLovatoVEVO,355824532.0,3275837.0,11000000.0,1.0,2228277,34.0,2015-10-12,20.0,74,0:03:35,,2015-10-09 23:00:01,2015-01-01,"indonesian pop, malaysian pop",3DXXKDbbZKyAZfNb96ST3q,205746.0,0.594,0.749,3.0,-6.251,1.0,0.0677,0.00188,0.000139,0.0869,0.344,130.064,4.0
s9NoBV_7yVI,Bukti,Virgoun,Virgoun,356649500.0,1511555.0,1430000.0,5.0,1127182,144.0,2017-09-26,9.0,72,0:05:05,ID,2017-09-19 10:04:03,2017-04-21,"pop, post-teen pop",0O2GtSCle8Eujbc1Voh2VY,284973.0,0.461,0.437,9.0,-7.88,1.0,0.0424,0.635,2.01e-06,0.125,0.334,139.906,3.0
X9_n8jakvWU,I Like It,Enrique Iglesias,EnriqueIglesiasVEVO,356197155.0,1244944.0,12800000.0,2.0,521976,11.0,2022-07-15,22.0,67,0:03:54,,2010-05-20 17:16:22,2010-01-01,thai folk pop,7HacCTm33hZYYN8DXpCYuG,231373.0,0.648,0.942,10.0,-2.881,0.0,0.0878,0.021,0.0,0.0594,0.73,129.007,4.0
Vzo-EL_62fQ,Bleeding Love,Leona Lewis,leonalewisVEVO,355972816.0,1571581.0,637000.0,16.0,194056,21.0,2018-03-23,25.0,78,0:04:39,,2009-10-03 04:32:04,2007-01-01,"dance pop, latin pop, mexican pop",7wZUrN8oemZfsEd1CGkbXE,262467.0,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,4.0
6HWAdY2i3nM,ฉันยังรักเธอ ft. ยุ่งยิ่ง กนกนันท์,เต้ย อภิวัฒน์,บรรจง,356317201.0,1170932.0,1330000.0,0.0,1368040,114.0,2018-08-24,11.0,43,0:04:53,TH,2018-05-18 03:09:27,2018-02-18,"dance pop, hip pop, pop, r&b, urban contemporary",0QTsqy4GNc8KRBnVac0yVm,257707.0,0.699,0.847,0.0,-5.37,1.0,0.0259,0.367,0.0,0.364,0.879,110.01,4.0
Dh-ULbQmmF8,Level Up,Ciara,Ciara,355703747.0,3245469.0,5730000.0,0.0,1910014,67.0,2018-08-18,7.0,68,0:03:32,US,2018-07-18 04:12:36,2019-05-10,"dance pop, edm, electronic trap, pop, pop dance",40VqYKBAJP901tpuq6WMt7,204150.0,0.766,0.816,1.0,-5.092,1.0,0.152,0.0148,0.0142,0.114,0.613,153.013,4.0
op4B9sNGi0k,Magenta Riddim,DJ Snake,DJSnakeVEVO,355520312.0,5104560.0,6460000.0,0.0,2381810,123.0,2018-04-14,7.0,64,0:03:59,,2018-04-11 21:58:31,2019-07-25,"british soul, dance pop, pop, talent show",3dsyqPDiWYYilRZNBxgxHE,194490.0,0.602,0.892,10.0,-3.66,0.0,0.0672,0.000393,0.813,0.304,0.57,102.047,4.0
oUbpGmR1-QM,Down,Jay Sean,JaySeanVEVO,355221502.0,2013927.0,592000.0,3.0,363233,5.0,2010-01-16,17.0,80,0:03:42,,2009-11-24 17:29:47,2009-01-01,"dance pop, pop, pop rap, post-teen pop",6cmm1LMvZdB5zsCwX5BjqE,212507.0,0.727,0.68,2.0,-4.498,1.0,0.0286,0.0101,0.0,0.0821,0.728,132.012,4.0
R10mrTJpqPw,คนมีเสน่ห์,Pang Nakarin,Genierock,355573724.0,936800.0,15600000.0,0.0,3341336,8.0,2016-07-15,18.0,46,0:05:20,TH,2016-06-21 13:00:11,2016-06-22,"thai folk rock, thai indie, thai rock",3IVzOrjPfiR1x6cvMLBzLT,249759.0,0.769,0.675,6.0,-6.355,1.0,0.0261,0.246,0.0,0.0953,0.961,103.888,4.0
THcVOf1kNh0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,LilBabyVEVO,355512689.0,1886603.0,230000.0,3.0,478116,21.0,2018-09-14,25.0,86,0:02:27,,2018-09-14 04:00:01,2018-10-05,"atl hip hop, atl trap, rap, trap",78QR3Wp35dqAhFEc2qAGjE,145543.0,0.897,0.662,1.0,-6.903,0.0,0.292,0.0852,0.0,0.534,0.389,112.511,4.0
36tggrpRoTI,In My Blood,Shawn Mendes,ShawnMendesVEVO,354677682.0,3426996.0,10300000.0,0.0,3309705,24.0,2018-05-10,13.0,76,0:03:38,,2018-04-24 16:00:01,2018-05-25,"canadian pop, pop, viral pop",2QZ7WLBE8h2y1Y5Fb8RYbH,211360.0,0.622,0.712,5.0,-7.321,1.0,0.066,0.0573,0.0,0.13,0.487,140.025,4.0
T-TYoB-IOJM,Alas,Elenco de Soy Luna,DisneyMusicLAVEVO,354387436.0,2216397.0,9950000.0,0.0,209011,21.0,2016-10-07,25.0,51,0:03:27,,2016-10-07 07:00:00,2016-02-26,latin viral pop,4wWo2EHTXBQJG2PvTHyrRd,198760.0,0.624,0.883,11.0,-4.763,0.0,0.0444,0.0575,6.01e-06,0.0827,0.765,152.937,4.0
FzVR_fymZw4,STAY,BLACKPINK,BLACKPINK,354725991.0,6159134.0,92300000.0,8.0,3140158,97.0,2016-10-31,1.0,73,0:04:01,KR,2016-10-31 15:00:18,2016-11-01,"k-pop, k-pop girl group, pop",3tP6QKbXvtrxiDI7QwKyUf,230323.0,0.63,0.432,1.0,-6.721,1.0,0.0357,0.551,5.84e-06,0.0962,0.343,87.959,4.0
7LnBvuzjpr4,Energy,Drake,DrakeVEVO,354028854.0,2338094.0,9160000.0,0.0,830852,97.0,2015-10-22,21.0,74,0:02:58,,2015-08-18 22:26:30,2015-02-12,"desi hip hop, desi trap, filmi, modern bollywood",79XrkTOfV1AqySNjVlygpW,181933.0,0.747,0.571,11.0,-7.916,1.0,0.478,0.38,0.0,0.534,0.553,172.104,4.0
_sfWcM13wmw,Mírame - Remix,Nio Garcia,Flow La Movie,354753033.0,1353341.0,9260000.0,8.0,2235929,28.0,2019-08-23,5.0,72,0:06:17,US,2019-07-19 01:20:38,2019-07-19,"panamanian pop, reggaeton, trap latino, urbano latino",53uKGbcMjEc2gIWbfmvpdS,377580.0,0.74,0.83,1.0,-3.243,1.0,0.153,0.119,1.32e-05,0.243,0.78,176.054,4.0
ZPSUimDt7N8,Kamaal,Badshah,YRF,354686942.0,2533813.0,57400000.0,12.0,3441658,25.0,2019-12-09,17.0,57,0:03:08,IN,2019-12-09 03:30:30,2019-12-09,"canadian hip hop, canadian pop, hip hop, pop rap, rap",1q7W78ZYL9iqyYeVONU2hg,178200.0,0.847,0.552,2.0,-12.189,1.0,0.26,0.199,1.68e-06,0.142,0.748,99.997,4.0
qL9VDKaSO_s,Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,MatheusKauanVEVO,354078599.0,1860420.0,4210000.0,0.0,1356601,126.0,2017-03-25,31.0,69,0:02:47,US,2016-11-11 13:00:06,2017-03-10,"reggaeton, trap latino, urbano latino",6P7Uodyh8g40Nyc3no6R8E,162735.0,0.638,0.828,9.0,-4.727,1.0,0.0599,0.26,0.0,0.429,0.517,125.984,4.0
MaCnp-yB-Yc,Otro Trago,Sech,Sech,353959237.0,2254605.0,9860000.0,2.0,6845044,7.0,2019-07-27,11.0,73,0:04:48,US,2019-07-26 04:00:02,2019-04-19,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical",1Ej96GIBCTvgH7tNX1r3qr,225933.0,0.746,0.7,0.0,-4.669,1.0,0.341,0.136,0.000159,0.11,0.619,176.044,4.0
lwFvC4dFx0o,"Ni Contigo, Ni Sin Ti",Los Ángeles Azules,LosAngelesAzulesVEVO,353922979.0,863254.0,1640000.0,5.0,550289,21.0,2020-12-25,25.0,66,0:04:14,,2018-04-27 05:00:01,2018-06-08,"chutney, filmi, odia pop",0mqT6BK2rnEtuwLB5OPkVb,251157.0,0.685,0.493,4.0,-6.068,1.0,0.0289,0.415,0.0,0.332,0.639,79.998,4.0
NZKXkD6EgBk,Bad Liar,Selena Gomez,SelenaGomezVEVO,353720519.0,3460099.0,14400000.0,0.0,8386433,14.0,2017-06-15,14.0,68,0:03:53,US,2017-06-14 16:35:47,2017-05-18,,2fZQIJew3nkNe99s2PKzul,214648.0,0.965,0.414,1.0,-6.408,1.0,0.0713,0.189,0.0,0.0767,0.728,121.032,4.0
MsXdUtlDVhk,Dum Dum x Bloody Mary - Remix,Gatito Malo,itsAirLow,353860966.0,1910780.0,831000.0,3.0,3911932,14.0,2022-12-25,46.0,57,0:03:12,DE,2022-12-17 17:00:31,2023-03-15,thai folk rock,1aS12Sl93ZqmkzDGv0WEZs,121515.0,0.359,0.809,2.0,-4.654,1.0,0.189,0.0395,0.00196,0.333,0.598,129.562,5.0
gp9EfDv2wy0,อยากนอนกับเธอ,เด็กเลี้ยงควาย,เด็กเลี้ยงควาย,353357219.0,1536169.0,1490000.0,4.0,1178599,109.0,2018-07-13,4.0,42,0:04:34,TH,2018-07-13 13:18:40,2018-07-13,"pop, post-teen pop",4JbUZdMAZR5e6aLv5M1e8V,254609.0,0.807,0.7,9.0,-6.553,1.0,0.0548,0.352,0.0,0.129,0.697,114.989,4.0
iS6GXPbhCwU,Maranata / Lágrimas de Fogo,VITOHRIA SOUNDS,VMusic,353101762.0,1880266.0,1010000.0,2.0,425569,21.0,2020-03-22,25.0,35,0:06:18,BR,2014-01-23 04:39:29,2020-09-08,adoracao,40QL4y6muUGdo9OehOGqIk,744002.0,0.39,0.775,4.0,-5.684,1.0,0.039,0.237,1.09e-05,0.178,0.274,129.929,4.0
0WtRNGubWGA,Balam Pichkari,Pritam,T-Series,353612007.0,1884568.0,254000000.0,0.0,4235023,13.0,2022-03-17,5.0,68,0:04:20,IN,2013-06-22 13:00:04,2013-03-30,"filmi, indian instrumental, modern bollywood",18e3XXYCv4Tx8uUl1mP3CN,288903.0,0.732,0.944,0.0,-4.115,1.0,0.09,0.209,0.0,0.401,0.957,120.02,4.0
rTJSWmgbVwA,Termina Comigo Antes - Ao Vivo,Gusttavo Lima,Gusttavo Lima Oficial,353692666.0,1537716.0,20500000.0,3.0,2725013,29.0,2022-04-01,36.0,49,0:03:16,BR,2022-04-01 13:58:36,2023-06-15,"disco, mellow gold, soft rock",0tQt7xFXeOtTLTl0cXy9Z0,179467.0,0.517,0.567,0.0,-6.849,1.0,0.0345,0.35,0.00191,0.253,0.312,112.306,4.0
7JGDWKJfgxQ,changes,XXXTENTACION,XXXTENTACION,353229375.0,5054473.0,39700000.0,0.0,3153922,94.0,2018-06-19,2.0,80,0:01:37,US,2017-08-25 16:38:38,2018-03-16,"emo rap, miami hip hop, rap",7AFASza1mXqntmGtbxXprO,121887.0,0.669,0.308,11.0,-10.068,1.0,0.029,0.883,0.0,0.0984,0.52,64.934,4.0
fNFzfwLM72c,Stayin Alive,Bee Gees,BeeGeesVEVO,353808837.0,3179521.0,66800.0,3.0,381466,21.0,2023-04-30,25.0,75,0:04:10,,2017-01-10 21:26:23,2020-12-11,"blues rock, classic rock, mexican classic rock",5ubvP9oKmxLUVq506fgLhk,285373.0,0.702,0.773,10.0,-9.256,0.0,0.0343,0.0288,0.00871,0.147,0.953,103.564,4.0
